...1,state_fips,state,state_name,date,weekday,cadt,visits,enctr,enctr_b,baseline,enctr_base,enctr_base_b,enctr_n,enctr_n_b,first_4,stayhome_23_25,stayhomeE,stayhomeDay,stayhomeS,mandate_date,sah_state,adopt_delay,positive,positiveIncrease,totalTestResults,totalTestResultsIncrease,hospitalized,hospitalizedIncrease,death,deathIncrease,changeVent,changeIcu,dailyDeathsr,dailyDeathr_hunmil,dailyHospitalr,dailyHospitalr_hunmil,popul2019est,popul2010,poppm2010,poppm2019,share_dem,share_rep,rep_state,gov_party,gov_gender,full_rep,demgov_repstate,rep_gov,fem_gov,pct_inlf,pct_unemp,pct_pub_trans,pct_wfh,pct_serv,pct_off,pct_nr,pct_trans,pct_ag_min,pct_cons,pct_mfg,pct_whole,pct_retail,pct_hlth,pct_ent_fd,largest_city_rank,largest_city_pop
3541,36,NY, New York,2020-02-29,7,-1.29481306172038,6.65649837383358,394.282156622772,4.94282156622772,1,468.422790354417,5.68422790354417,-74.1406337316456,-13.0432197634824,1,0,0,0,0,2020-03-23,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3542,36,NY, New York,2020-03-01,1,-1.75300224563835,-0.515342646687346,223.014810232861,3.23014810232861,1,468.422790354417,5.68422790354417,-245.407980121557,-43.1734941465915,1,0,0,0,0,2020-03-23,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3543,36,NY, New York,2020-03-02,2,-2.56034887815803,-4.90543458445558,489.450144780266,5.89450144780266,1,468.422790354417,5.68422790354417,21.0273544258483,3.69924548815812,1,0,0,0,0,2020-03-23,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3544,36,NY, New York,2020-03-03,3,-4.37636833662352,-4.07628231264873,507.08535841865603,6.07085358418656,1,468.422790354417,5.68422790354417,38.6625680642384,6.80172729178081,1,0,0,0,0,2020-03-23,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3545,36,NY, New York,2020-03-04,4,-2.76239010484003,-3.40247920133496,512.046235313262,6.12046235313262,1,468.422790354417,5.68422790354417,43.623444958845,7.67447148479836,1,0,0,0,0,2020-03-23,1,4,6,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3546,36,NY, New York,2020-03-05,5,-1.29411706691736,-5.85292690072345,512.454771288239,6.12454771288239,1,468.422790354417,5.68422790354417,44.0319809338214,7.74634333475035,1,0,0,0,0,2020-03-23,1,4,22,16,98,44,NA,NA,NA,0,NA,NA,0,0,NA,NA,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3547,36,NY, New York,2020-03-06,6,-4.2046871694992,-7.08836956938592,503.18879928355,6.0318879928355,1,468.422790354417,5.68422790354417,34.7660089291327,6.11622361366893,1,0,0,0,0,2020-03-23,1,4,33,11,125,27,NA,NA,NA,0,NA,NA,0,0,NA,NA,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3548,36,NY, New York,2020-03-07,7,-3.62868899547455,3.67987771362855,349.269925235769,4.49269925235769,1,468.422790354417,5.68422790354417,-119.152865118648,-20.9620140396473,1,0,0,0,0,2020-03-23,1,4,76,43,168,43,NA,NA,NA,0,NA,NA,0,0,NA,NA,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3549,36,NY, New York,2020-03-08,1,-7.36269716688947,-2.23908101675373,200.759146999371,3.00759146999371,1,468.422790354417,5.68422790354417,-267.663643355047,-47.088830338445,1,0,0,0,0,2020-03-23,1,4,105,29,197,29,NA,NA,NA,0,NA,NA,0,0,NA,NA,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3550,36,NY, New York,2020-03-09,2,-7.59083923985844,-5.38490270453245,460.985883897794,5.60985883897794,0,468.422790354417,5.68422790354417,-7.43690645662326,-1.3083406546712,1,0,0,0,0,2020-03-23,1,4,142,37,234,37,NA,NA,NA,0,NA,NA,0,0,NA,NA,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3551,36,NY, New York,2020-03-10,3,-7.12501518266312,-8.25336749685133,439.521639410544,5.39521639410544,0,468.422790354417,5.68422790354417,-28.9011509438737,-5.08444619644008,1,0,0,0,0,2020-03-23,1,4,173,31,265,31,NA,NA,NA,0,NA,NA,0,0,NA,NA,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3552,36,NY, New York,2020-03-11,4,-4.07321721163427,-18.0670532896121,466.120790501303,5.66120790501303,0,468.422790354417,5.68422790354417,-2.30199985311407,-0.404980217573403,1,0,0,0,0,2020-03-23,1,4,216,43,308,43,NA,NA,NA,0,NA,NA,0,0,NA,NA,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3553,36,NY, New York,2020-03-12,5,-12.9087658964032,-12.7994754666065,291.033873606888,3.91033873606888,0,468.422790354417,5.68422790354417,-177.388916747529,-31.2072140240762,1,0,0,0,0,2020-03-23,1,4,216,0,308,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3554,36,NY, New York,2020-03-13,6,-19.1299752152053,-17.6454268114433,217.031113408291,3.17031113408291,0,468.422790354417,5.68422790354417,-251.391676946126,-44.2261783327479,1,0,0,0,0,2020-03-23,1,4,421,205,3200,2892,NA,NA,NA,0,NA,NA,0,0,NA,NA,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3555,36,NY, New York,2020-03-14,7,-26.2353457476549,-28.7555126225043,100.003519623962,2.00003519623962,0,468.422790354417,5.68422790354417,-368.419270730456,-64.8143031880799,1,0,0,0,0,2020-03-23,1,4,524,103,3303,103,NA,NA,NA,0,NA,NA,0,0,NA,NA,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3556,36,NY, New York,2020-03-15,1,-25.7043643555514,-26.7429238550574,66.4249849749046,1.66424984974905,0,468.422790354417,5.68422790354417,-401.997805379513,-70.7216199281635,1,0,0,0,0,2020-03-23,1,4,729,205,5272,1969,NA,NA,3,3,NA,NA,0.154813928670771,154813.928670771,NA,NA,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3557,36,NY, New York,2020-03-16,2,-22.6900942875207,-30.2624174543543,120.325703215118,2.20325703215118,0,468.422790354417,5.68422790354417,-348.097087139299,-61.2391151526942,1,0,0,0,0,2020-03-23,1,4,950,221,5493,221,NA,NA,7,4,NA,NA,0.206418571561027,206418.571561027,NA,NA,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3558,36,NY, New York,2020-03-17,3,-23.8018952691535,-42.0114371464883,99.5528764107628,1.99552876410763,0,468.422790354417,5.68422790354417,-368.869913943654,-64.8935827702581,1,0,0,0,0,2020-03-23,1,4,1700,750,7206,1713,NA,NA,7,0,NA,NA,0,0,NA,NA,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3559,36,NY, New York,2020-03-18,4,-26.5490837339888,-47.8180481887838,73.888790399255,1.73888790399255,0,468.422790354417,5.68422790354417,-394.533999955162,-69.4085470621553,1,0,0,0,0,2020-03-23,1,4,2382,682,14597,7391,NA,NA,12,5,NA,NA,0.258023214451284,258023.214451284,NA,NA,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3560,36,NY, New York,2020-03-19,5,-34.7782122047564,-55.8964273323979,43.6065183106221,1.4360651831062199,0,468.422790354417,5.68422790354417,-424.816272043795,-74.7359675320052,1,0,0,1,0,2020-03-23,1,4,4152,1770,22284,7687,NA,NA,12,0,NA,NA,0,0,NA,NA,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3561,36,NY, New York,2020-03-20,6,-42.6896629029514,-64.490728109938,16.8549570095647,1.16854957009565,0,468.422790354417,5.68422790354417,-451.567833344853,-79.4422463362694,1,0,0,1,0,2020-03-23,1,4,7102,2950,32427,10143,NA,NA,35,23,NA,NA,1.18690678647591,1186906.78647591,NA,NA,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3562,36,NY, New York,2020-03-21,7,-49.5195176213122,-64.9910192150704,-26.4599260910056,0.735400739089944,0,468.422790354417,5.68422790354417,-494.882716445423,-87.0624339563969,1,0,0,1,0,2020-03-23,1,4,10356,3254,45437,13010,1603,NA,44,9,NA,NA,0.464441786012312,464441.786012312,NA,NA,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3563,36,NY, New York,2020-03-22,1,-55.0430866259536,-67.3448912143266,-25.6441600168069,0.743558399831932,0,468.422790354417,5.68422790354417,-494.066950371224,-86.9189199931918,1,0,0,1,0,2020-03-23,1,4,15168,4812,61401,15964,1974,371,114,70,NA,NA,3.61232500231798,3612325.00231798,19.1453225122853,19145322.5122853,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3564,36,NY, New York,2020-03-23,2,-51.6534382805824,-71.2424881189105,-25.8996473533386,0.741003526466614,0,468.422790354417,5.68422790354417,-494.322437707756,-86.9638667020267,1,0,1,1,1,2020-03-23,1,4,20875,5707,78289,16888,2635,661,114,0,NA,NA,0,0,34.1106689504598,34110668.9504598,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3565,36,NY, New York,2020-03-24,3,-47.5850263030207,-65.3337006609316,-10.9896803370564,0.890103196629436,0,468.422790354417,5.68422790354417,-479.412470691474,-84.3408249680762,1,0,1,1,1,2020-03-23,1,4,25665,4790,91270,12981,3234,599,210,96,NA,NA,4.95404571746466,4954045.71746466,30.9111810912639,30911181.0912639,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3566,36,NY, New York,2020-03-25,4,-48.2255324095955,-68.4652501537316,-23.0821188445688,0.769178811554312,0,468.422790354417,5.68422790354417,-491.504909198986,-86.4681919056285,1,0,1,1,1,2020-03-23,1,4,30811,5146,103479,12209,3805,571,285,75,NA,NA,3.87034821676926,3870348.21676926,29.4662510903367,29466251.0903367,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3567,36,NY, New York,2020-03-26,5,-49.0348045486877,-66.2703739987025,-10.7985001265757,0.892014998734243,0,468.422790354417,5.68422790354417,-479.221290480993,-84.3071915153496,1,0,1,1,1,2020-03-23,1,4,37258,6447,122104,18625,6844,3039,385,100,NA,NA,5.16046428902569,5160464.28902569,156.826509743491,156826509.743491,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3568,36,NY, New York,2020-03-27,6,-53.7647485245572,-66.7125928942224,-5.48950577524135,0.945104942247586,0,468.422790354417,5.68422790354417,-473.912296129659,-83.3732046236516,1,0,1,1,1,2020-03-23,1,4,44635,7377,145753,23649,8526,1682,519,134,NA,293,6.91502214729442,6915022.14729442,86.799009341412,86799009.341412,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3569,36,NY, New York,2020-03-28,7,-58.9603785744581,-72.7629520944646,-33.9549854750839,0.660450145249161,0,468.422790354417,5.68422790354417,-502.377775829501,-88.3810051874,1,0,1,1,1,2020-03-23,1,4,52318,7683,155934,10181,10054,1528,728,209,NA,172,10.7853703640637,10785370.3640637,78.8518943363125,78851894.3363125,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3570,36,NY, New York,2020-03-29,1,-63.583801071821,-72.563264838691,-44.9953524357286,0.550046475642714,0,468.422790354417,5.68422790354417,-513.418142790146,-90.3232860297569,1,0,1,1,1,2020-03-23,1,4,59513,7195,172360,16426,12075,2021,965,237,NA,282,12.2303003649909,12230300.3649909,104.292983281209,104292983.281209,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3571,36,NY, New York,2020-03-30,2,-53.5478205344645,-67.7781238506538,-63.8384099519184,0.361615900480816,0,468.422790354417,5.68422790354417,-532.261200306336,-93.63825823635,1,0,1,1,1,2020-03-23,1,4,66497,6984,186468,14108,13721,1646,1218,253,NA,315,13.055974651235,13055974.651235,84.9412421973628,84941242.1973628,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3572,36,NY, New York,2020-03-31,3,-51.5068180470773,-66.7736787793638,-62.9378834436232,0.370621165563768,0,468.422790354417,5.68422790354417,-531.36067379804,-93.4798327608806,1,0,1,1,1,2020-03-23,1,4,75795,9298,205186,18718,15904,2183,1550,332,NA,358,17.1327414395653,17132741.4395653,112.652935429431,112652935.429431,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3573,36,NY, New York,2020-04-01,4,-52.005677047514,-66.0040934532988,-61.1099851433051,0.388900148566949,0,468.422790354417,5.68422790354417,-529.532775497722,-93.1582590429834,1,0,1,1,1,2020-03-23,1,4,83712,7917,220880,15694,18368,2464,1941,391,NA,312,20.1774153700904,20177415.3700904,127.153840081593,127153840.081593,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3574,36,NY, New York,2020-04-02,5,-52.674451070611,-68.2530409289353,-60.1124294741827,0.398875705258173,0,468.422790354417,5.68422790354417,-528.5352198286,-92.9827636747381,1,0,1,1,1,2020-03-23,1,4,92381,8669,238965,18085,20817,2449,2373,432,NA,374,22.293205728591,22293205.728591,126.379770438239,126379770.438239,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3575,36,NY, New York,2020-04-03,6,-54.8256660271897,-69.7702307331284,-60.068388135087,0.39931611864913,0,468.422790354417,5.68422790354417,-528.491178489504,-92.9750156850651,1,0,1,1,1,2020-03-23,1,4,102863,10482,260520,21555,23696,2879,2935,562,NA,335,29.0018093043244,29001809.3043244,148.56976688105,148569766.88105,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3576,36,NY, New York,2020-04-04,7,-57.2054579041238,-73.8161653728656,-61.1341616767403,0.388658383232596,0,468.422790354417,5.68422790354417,-529.556952031158,-93.162512309011,1,0,1,1,1,2020-03-23,1,4,113704,10841,283621,23101,26383,2687,3565,630,NA,395,32.5109250208618,32510925.0208618,138.66167544612,138661675.44612,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3577,36,NY, New York,2020-04-05,1,-63.9009170239135,-74.531994924594,-65.7598398407034,0.342401601592966,0,468.422790354417,5.68422790354417,-534.182630195121,-93.9762865352482,1,0,1,1,1,2020-03-23,1,4,122031,8327,302280,18659,28092,1709,4159,594,NA,250,30.6531578768126,30653157.8768126,88.192334699449,88192334.699449,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
3578,36,NY, New York,2020-04-06,2,-53.0435445432444,-70.3185004750509,-62.6044320476677,0.373955679523323,0,468.422790354417,5.68422790354417,-531.027222402085,-93.4211701946335,1,0,1,1,1,2020-03-23,1,4,130689,8658,320811,18531,30203,2111,4758,599,NA,128,30.9111810912639,30911181.0912639,108.937401141332,108937401.141332,19453561,19378102,19.378101348877,19.4535617828369,0.590028262584752,0.36518183975505,FALSE,dem,male,FALSE,FALSE,FALSE,FALSE,63.2809776965721,4.26197879345794,16.2631433990252,2.35593214120457,11.852112753569,13.6466052661837,4.24388910104427,5.47841577575398,0.34902721419793997,3.28936400086537,3.66906098576946,1.4282399811305,6.22066526911511,16.2045835387779,5.63289018250814,1,8124427
